City,SKU Name,SKU Code,EAN,SKU Category,SKU Sub Category,Brand Name,Manufacturer Name,Manufacturer ID,Units
Gurugram,Jivo So-Olive Blend Of Rice Bran and Olive Oil 1.0 LITER,dc9c5857-5d89-45c7-895a-373097239ff7,8905604002080,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,6
Lucknow,Jivo So-Olive Blend Of Rice Bran and Olive Oil 1.0 LITER,dc9c5857-5d89-45c7-895a-373097239ff7,8905604002080,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,6
Patiala,Jivo So-Olive Blend Of Rice Bran and Olive Oil 1.0 LITER,dc9c5857-5d89-45c7-895a-373097239ff7,8905604002080,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Delhi,Jivo So-Olive Blend Of Rice Bran and Olive Oil 1.0 LITER,dc9c5857-5d89-45c7-895a-373097239ff7,8905604002080,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Kanpur,Jivo So-Olive Blend Of Rice Bran and Olive Oil 1.0 LITER,dc9c5857-5d89-45c7-895a-373097239ff7,8905604002080,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Hyderabad,Jivo Mustard oil Tin 15.0 LITER,f0a1ac3e-3c19-4701-a378-f89de69514e2,8908000258303,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Chennai,Jivo Extra Virgin Cooking Olive Oil 5.0 LITER,c80ef4de-b2c3-4fb4-984b-4cb29b33db33,8905604000000,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,13
Noida,Jivo Extra Virgin Cooking Olive Oil 5.0 LITER,c80ef4de-b2c3-4fb4-984b-4cb29b33db33,8905604000000,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,6
Nashik,Jivo Extra Virgin Cooking Olive Oil 5.0 LITER,c80ef4de-b2c3-4fb4-984b-4cb29b33db33,8905604000000,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Jaipur,Jivo Extra Virgin Cooking Olive Oil 5.0 LITER,c80ef4de-b2c3-4fb4-984b-4cb29b33db33,8905604000000,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Lucknow,Jivo Extra Virgin Cooking Olive Oil 5.0 LITER,c80ef4de-b2c3-4fb4-984b-4cb29b33db33,8905604000000,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Kanpur,Jivo Extra Virgin Olive Oil | Bottle 1.0 LITER,5d186472-6fe2-4643-af2f-2f9cd773986d,8908000258723,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,13
Jalandhar,Jivo Cold Press Groundnut Cooking Oil 1.0 LITER,41367ef4-80d9-4819-bbae-d1806c184f5c,8905604001199,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Meerut,Jivo Cold Press Groundnut Cooking Oil 1.0 LITER,41367ef4-80d9-4819-bbae-d1806c184f5c,8905604001199,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Chennai,Jivo Extra Virgin Olive Oil | Bottle 1.0 LITER,5d186472-6fe2-4643-af2f-2f9cd773986d,8908000258723,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,12
Bengaluru,Jivo Cold Press Kachi Ghani Mustard Oil 5.0 LITER,275d43f8-2da4-4d9e-8873-e04fcaf5c073,8908000258204,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Ludhiana,Jivo Extra Virgin Olive Oil | Bottle 1.0 LITER,5d186472-6fe2-4643-af2f-2f9cd773986d,8908000258723,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Dehradun,Jivo Cold Press Groundnut Cooking Oil 1.0 LITER,41367ef4-80d9-4819-bbae-d1806c184f5c,8905604001199,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,11
Kota,Jivo Extra Virgin Olive Oil | Bottle 1.0 LITER,5d186472-6fe2-4643-af2f-2f9cd773986d,8908000258723,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Noida,Jivo Gold Refined Oil Blend Of Rice Bran Oil and Sunflower Oil 1.0 LITER,bc1af3d1-2a14-4296-b38e-e05ba43c3170,8905604001076,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,4
Jaipur,Jivo Cold Press Groundnut Cooking Oil 1.0 LITER,41367ef4-80d9-4819-bbae-d1806c184f5c,8905604001199,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,25
Chandigarh,Jivo Extra Virgin Olive Oil | Bottle 1.0 LITER,5d186472-6fe2-4643-af2f-2f9cd773986d,8908000258723,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,4
Pune,Jivo Cold Press Groundnut Cooking Oil 1.0 LITER,41367ef4-80d9-4819-bbae-d1806c184f5c,8905604001199,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Gurugram,Jivo Gold Refined Oil Blend Of Rice Bran Oil and Sunflower Oil 1.0 LITER,bc1af3d1-2a14-4296-b38e-e05ba43c3170,8905604001076,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,20
Amritsar,Jivo Extra Virgin Olive Oil | Bottle 1.0 LITER,5d186472-6fe2-4643-af2f-2f9cd773986d,8908000258723,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Chennai,Jivo Cold Press Kachi Ghani Mustard Oil 5.0 LITER,275d43f8-2da4-4d9e-8873-e04fcaf5c073,8908000258204,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Hyderabad,Jivo Canola Pouch 1.0 LITER,acb567de-41a5-43b9-a075-baeeed763c73,8908000258129,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Chennai,Jivo Canola Pouch 1.0 LITER,acb567de-41a5-43b9-a075-baeeed763c73,8908000258129,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,16
Bareilly,Jivo Cold Press Kachi Ghani Mustard Oil 1.0 LITER,89804a83-79f3-45c6-b940-9c395451dffa,8908000258198,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Noida,Jivo Cold Press Kachi Ghani Mustard Oil 1.0 LITER,89804a83-79f3-45c6-b940-9c395451dffa,8908000258198,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,57
Mumbai,Jivo Cold Press Kachi Ghani Mustard Oil 1.0 LITER,89804a83-79f3-45c6-b940-9c395451dffa,8908000258198,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,195
Hisar,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Udaipur,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Ambala,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Hyderabad,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,30
Surat,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,6
Gurugram,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,73
Delhi,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,61
Kanpur,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,13
Kochi,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Faridabad,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,17
SAS Nagar,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,21
Kochi,Jivo Daily Cooking Extra Light Olive Oil 5.0 LITER,ca5e32db-f7af-45b7-b5cd-ef7f1055e8e7,8908000258228,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Mumbai,Jivo Daily Cooking Extra Light Olive Oil 5.0 LITER,ca5e32db-f7af-45b7-b5cd-ef7f1055e8e7,8908000258228,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Faridabad,Jivo Pomace Olive Oil 5.0 LITER,a81945f0-43ac-4970-82b4-c6c8986ee9ae,8908000258457,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Pune,Jivo Pomace Olive Oil 5.0 LITER,a81945f0-43ac-4970-82b4-c6c8986ee9ae,8908000258457,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,10
Chennai,Jivo Pomace Olive Oil 5.0 LITER,a81945f0-43ac-4970-82b4-c6c8986ee9ae,8908000258457,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,6
Mumbai,Jivo Rice Bran Daily Cooking Oil 1.0 LITER,4acb73bc-1e89-47d8-8625-05e6a34b698b,8905604002059,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,15
Noida,Jivo Rice Bran Daily Cooking Oil 1.0 LITER,4acb73bc-1e89-47d8-8625-05e6a34b698b,8905604002059,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,11
Lucknow,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,45
Chennai,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,6
Surat,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Jaipur,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,29
Bhiwadi,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Kota,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Sonipat,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Dehradun,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,7
SAS Nagar,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,11
Chennai,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Lucknow,Jivo Pomace Olive Oil 1.0 LITER,ac9a7dd8-489b-4475-a14d-27ae393a5505,8908000258549,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,25
Noida,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,12
Pune,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,25
Kanpur,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,4
Hyderabad,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,62
Kolkata,Jivo Extra Light Olive Oil 1.0 LITER,2300d5e1-ccd1-46ab-990d-aa7fee80bc5d,8908000258211,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,0
Bengaluru,Jivo Refine Canola oil Tin 15.0 LITER,b84e15b9-39c8-4f7e-bc24-bab7300641cc,8908000258051,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Jaipur,Jivo Cold Press Kachi Ghani Mustard Oil 1.0 LITER,89804a83-79f3-45c6-b940-9c395451dffa,8908000258198,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,22
Gurugram,Jivo Cold Press Kachi Ghani Mustard Oil 1.0 LITER,89804a83-79f3-45c6-b940-9c395451dffa,8908000258198,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,250
Patiala,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Agra,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Kurukshetra,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Rajkot,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Jalandhar,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,2
Amritsar,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Ghaziabad,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,22
Bareilly,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,8
Mehsana,Jivo Extra Light Olive Oil 2.0 LITER,29e72c8c-7ff6-46e2-9721-ca4e9f612e98,8908000258402,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Pune,Jivo Daily Cooking Extra Light Olive Oil 5.0 LITER,ca5e32db-f7af-45b7-b5cd-ef7f1055e8e7,8908000258228,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Bengaluru,Jivo Daily Cooking Extra Light Olive Oil 5.0 LITER,ca5e32db-f7af-45b7-b5cd-ef7f1055e8e7,8908000258228,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Hyderabad,Jivo Daily Cooking Extra Light Olive Oil 5.0 LITER,ca5e32db-f7af-45b7-b5cd-ef7f1055e8e7,8908000258228,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Nashik,Jivo Pomace Olive Oil 5.0 LITER,a81945f0-43ac-4970-82b4-c6c8986ee9ae,8908000258457,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Delhi,Jivo Pomace Olive Oil 5.0 LITER,a81945f0-43ac-4970-82b4-c6c8986ee9ae,8908000258457,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,69
Mumbai,Jivo Pomace Olive Oil 5.0 LITER,a81945f0-43ac-4970-82b4-c6c8986ee9ae,8908000258457,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,96
Ghaziabad,Jivo Rice Bran Daily Cooking Oil 1.0 LITER,4acb73bc-1e89-47d8-8625-05e6a34b698b,8905604002059,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Bengaluru,Jivo Rice Bran Daily Cooking Oil 1.0 LITER,4acb73bc-1e89-47d8-8625-05e6a34b698b,8905604002059,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,106
Gurugram,Jivo Rice Bran Daily Cooking Oil 1.0 LITER,4acb73bc-1e89-47d8-8625-05e6a34b698b,8905604002059,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,13
Kanpur,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,11
Bengaluru,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,209
Udaipur,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Mehsana,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Pune,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,1
Faridabad,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,5
Ludhiana,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Mumbai,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,53
Jhajjar,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,3
Gurugram,Jivo Cold Press Canola Oil Combo | Bottle 2.0 LITER,50b56b7f-3d9f-45c7-8161-c2327e8db652,8908000258181,"Atta, Rice, Oil & Dals",Oil,Jivo,Jivo Wellness Pvt. Ltd.,946950b7-1ce2-4bdf-a7c4-37499e3f5f34,46
